Link,heat,rank,lane,last_name,first_name,reaction_time,split_50m,split_100m,split_150m,split_200m,split_250m,split_300m,split_350m,final_time
https://www.omegatiming.com/File/00011700060101EF0104FFFFFFFFFF01.pdf,Final B,3,4,KURAKIN,Ivan,0.7,26.87,56.37,1:26.43,1:56.65,2:26.94,2:56.88,3:26.77,3:55.84
https://www.omegatiming.com/File/00011700060101EF0104FFFFFFFFFF01.pdf,Final B,4,5,GRIESHOP,Sean,0.7,27.04,56.41,1:26.35,1:56.53,2:27.21,2:57.22,3:27.49,3:57.01
https://www.omegatiming.com/File/00011700060101EF0104FFFFFFFFFF01.pdf,Final B,5,7,LINDHOLM,Oskar,0.75,27.07,,1:26.69,1:57.17,2:27.74,2:58.23,3:28.38,3:57.07
https://www.omegatiming.com/File/00011700060101EF0104FFFFFFFFFF01.pdf,Final B,6,8,KNOP,Amadeusz,0.7,27.57,57.32,1:28.09,1:58.33,2:28.54,2:59.03,3:29.22,3:58.20
https://www.omegatiming.com/File/00011700060101EF0104FFFFFFFFFF01.pdf,Final B,7,2,NARVID,Jake,0.69,26.74,56.04,1:25.93,1:56.40,2:27.03,2:57.71,3:28.59,3:58.57
https://www.omegatiming.com/File/00011700060101EF0104FFFFFFFFFF01.pdf,Final B,8,1,PLAGE,James,0.72,27.96,57.91,1:28.24,1:58.92,2:29.54,3:00.62,3:31.85,4:02.04
https://www.omegatiming.com/File/00011700060101EF0104FFFFFFFFFF01.pdf,Final A,1,4,COSTA,Guilherme,0.77,26.14,54.30,1:22.89,1:52.00,2:21.21,2:51.13,3:20.37,3:48.13
https://www.omegatiming.com/File/00011700060101EF0104FFFFFFFFFF01.pdf,Final A,2,7,MESTRE,Alfonso,0.7,26.04,54.68,1:23.84,1:53.26,2:22.53,2:52.09,3:21.76,3:49.63
https://www.omegatiming.com/File/00011700060101EF0104FFFFFFFFFF01.pdf,Final A,3,6,MITCHELL,Jake,0.75,26.37,55.21,1:24.44,1:54.23,2:23.64,2:52.97,3:21.75,3:49.65
https://www.omegatiming.com/File/00011700060101EF0104FFFFFFFFFF01.pdf,Final A,4,3,GROTHE,Zane,0.7,26.88,56.09,1:25.61,1:55.32,2:24.90,2:54.37,3:23.47,3:50.74
https://www.omegatiming.com/File/00011700060101EF0104FFFFFFFFFF01.pdf,Final A,5,5,STEVERINK,Stephen,0.75,26.01,54.85,1:24.23,1:54.31,2:23.83,2:53.52,3:22.69,3:51.60
https://www.omegatiming.com/File/00011700060101EF0104FFFFFFFFFF01.pdf,Final A,6,1,PUSKOVITCH,Ivan,0.72,27.68,57.09,1:26.76,1:56.78,2:26.80,2:56.87,3:26.91,3:56.10
https://www.omegatiming.com/File/00011700060101EF0104FFFFFFFFFF01.pdf,Final A,7,2,CLONTZ III,Norvin,0.81,27.89,57.54,1:27.52,1:57.85,2:28.54,2:59.14,3:29.93,3:59.66
https://www.omegatiming.com/File/00011700060101EF0104FFFFFFFFFF01.pdf,Final A,8,8,WILKES,Ryan,0.81,27.04,55.85,1:25.29,1:55.49,2:26.45,2:58.21,3:30.55,4:02.05
https://www.omegatiming.com/File/00011700060101EF0104FFFFFFFFFF01.pdf,Final C,1,2,GREEN,Sean,0.69,27.14,57.08,1:26.88,1:57.04,2:27.38,2:58.45,3:28.71,3:58.38
https://www.omegatiming.com/File/00011700060101EF0104FFFFFFFFFF01.pdf,Final C,2,1,JONES,Dean,0.73,27.33,57.19,,1:58.56,2:29.62,3:00.52,3:31.29,3:59.29
https://www.omegatiming.com/File/00011700060101EF0104FFFFFFFFFF01.pdf,Final C,3,3,HIGDON,Stuart,0.67,,57.58,1:27.82,1:58.15,2:28.57,2:59.16,3:29.89,3:59.34
https://www.omegatiming.com/File/00011700060101EF0104FFFFFFFFFF01.pdf,Final C,4,6,HAY,Thomas,0.77,27.57,,1:28.07,1:58.97,2:29.94,3:00.83,3:32.04,4:00.02
https://www.omegatiming.com/File/00011700060101EF0104FFFFFFFFFF01.pdf,Final C,5,5,PARENT,Josh,0.71,27.65,57.31,,1:58.42,2:29.26,3:00.14,3:30.97,4:00.82
https://www.omegatiming.com/File/00011700060101EF0104FFFFFFFFFF01.pdf,Final C,6,7,AYERS,Alex,0.76,27.78,57.61,1:28.18,1:59.20,2:30.07,3:01.43,3:31.55,4:01.29
https://www.omegatiming.com/File/00011700060101EF0104FFFFFFFFFF01.pdf,Final C,7,8,ERWEE,Luke,0.68,,58.00,1:28.28,1:59.55,2:30.06,3:00.93,3:31.57,4:02.01
https://www.omegatiming.com/File/00011700060101EF0104FFFFFFFFFF01.pdf,Final C,8,4,SALDO,Gustavo,0.72,27.6,,1:28.42,1:59.44,2:30.89,3:02.59,3:34.38,4:05.37
https://www.omegatiming.com/File/00011600000101EF0104FFFFFFFFFF01.pdf,Final B,1,4,SCHEFFER,Fernando,0.73,26.14,55.29,1:24.25,1:54.18,2:24.13,2:54.48,3:24.26,3:52.98
https://www.omegatiming.com/File/00011600000101EF0104FFFFFFFFFF01.pdf,Final B,2,5,KIBLER,Drew,0.68,26.84,56.06,1:25.38,1:55.39,2:25.54,2:55.61,3:25.65,3:54.63
https://www.omegatiming.com/File/00011600000101EF0104FFFFFFFFFF01.pdf,Final B,3,1,MELBOURNE-SMITH,Tyler,0.75,27.31,57.15,1:27.55,1:57.98,2:27.97,2:58.28,3:28.77,3:57.10
https://www.omegatiming.com/File/00011600000101EF0104FFFFFFFFFF01.pdf,Final B,4,6,GRIESHOP,Sean,0.68,27.12,56.34,1:26.52,1:56.86,2:27.31,2:57.74,3:27.87,3:57.29
https://www.omegatiming.com/File/00011600000101EF0104FFFFFFFFFF01.pdf,Final B,5,2,WIGGINTON,Lorne,0.64,,57.28,1:27.66,,2:28.21,2:58.53,3:28.54,3:57.49
https://www.omegatiming.com/File/00011600000101EF0104FFFFFFFFFF01.pdf,Final B,6,8,LANCASTER,Kayden,0.66,27.17,57.17,1:27.61,,2:28.73,2:59.59,3:29.36,3:58.40
https://www.omegatiming.com/File/00011600000101EF0104FFFFFFFFFF01.pdf,Final B,7,3,CLONTZ,Norvin,0.76,,57.05,1:27.26,1:57.93,2:28.51,2:59.43,3:30.10,4:00.06
https://www.omegatiming.com/File/00011600000101EF0104FFFFFFFFFF01.pdf,Final B,8,7,TATE,Wes,0.7,27.09,56.70,1:27.25,1:58.55,2:29.80,3:01.48,3:32.71,4:03.23
https://www.omegatiming.com/File/00011600000101EF0104FFFFFFFFFF01.pdf,Final A,1,4,HAFNAOUI,Ahmed Ayoub,0.75,26.26,54.44,1:23.06,1:52.15,2:20.73,2:49.86,3:18.11,3:46.02
https://www.omegatiming.com/File/00011600000101EF0104FFFFFFFFFF01.pdf,Final A,2,7,EL KAMASH,Marwan,0.73,26.58,55.17,1:23.83,1:52.96,2:21.69,2:50.81,3:19.55,3:47.34
https://www.omegatiming.com/File/00011600000101EF0104FFFFFFFFFF01.pdf,Final A,3,5,SMITH,Kieran,0.71,26.01,54.46,1:23.28,1:52.32,2:21.31,2:50.40,3:19.58,3:48.02
https://www.omegatiming.com/File/00011600000101EF0104FFFFFFFFFF01.pdf,Final A,4,3,COSTA,Guilherme,0.7,26.21,55.01,1:23.58,1:53.08,2:22.02,2:51.31,3:19.80,3:48.33
https://www.omegatiming.com/File/00011600000101EF0104FFFFFFFFFF01.pdf,Final A,5,6,JERVIS,Daniel,0.65,26.86,55.77,1:24.92,1:54.70,2:23.63,2:53.36,3:22.44,3:51.28
https://www.omegatiming.com/File/00011600000101EF0104FFFFFFFFFF01.pdf,Final A,6,1,FINKE,Bobby,0.71,27.23,56.43,1:25.91,1:55.36,2:24.79,2:54.15,3:23.70,3:52.11
https://www.omegatiming.com/File/00011600000101EF0104FFFFFFFFFF01.pdf,Final A,7,2,TURLEY,Luke,0.66,26.83,55.87,1:25.29,1:54.87,2:24.49,2:53.92,3:23.41,3:52.13
https://www.omegatiming.com/File/00011600000101EF0104FFFFFFFFFF01.pdf,Final A,8,8,BRINEGAR,Michael,0.72,27.01,56.32,1:26.24,1:56.51,2:27.15,2:57.58,3:28.02,3:57.87
https://www.omegatiming.com/File/00011600000101EF0104FFFFFFFFFF01.pdf,Final C,1,2,de GRUTTOLA CAMPOS Joao Pierre,de GRUTTOLA CAMPOS Joao Pierre,0.69,27.82,57.56,1:27.88,1:58.18,2:28.33,2:58.58,3:28.61,3:57.99
https://www.omegatiming.com/File/00011600000101EF0104FFFFFFFFFF01.pdf,Final C,2,4,CANO FIGUEROA,Jose,0.68,26.59,55.98,1:25.98,1:56.84,2:27.50,2:58.69,3:29.41,3:59.13
https://www.omegatiming.com/File/00011600000101EF0104FFFFFFFFFF01.pdf,Final C,3,5,WEISEL,Elliot,0.73,27.57,57.06,1:27.13,1:57.73,2:28.40,2:59.07,3:30.48,4:01.39
https://www.omegatiming.com/File/00011600000101EF0104FFFFFFFFFF01.pdf,Final C,4,6,PAISLEY,Timo,0.65,27.75,57.98,1:28.74,1:59.59,2:29.90,3:00.35,3:31.55,4:02.16
https://www.omegatiming.com/File/00011600000101EF0104FFFFFFFFFF01.pdf,Final C,5,8,AYERS,Alex,0.77,28.13,58.27,1:28.75,1:59.79,2:31.09,3:03.39,3:33.49,4:03.39
https://www.omegatiming.com/File/00011600000101EF0104FFFFFFFFFF01.pdf,Final C,6,3,BERNAUER,Clayton,0.62,27.53,57.97,1:28.79,1:59.94,2:31.00,3:02.21,3:33.37,4:04.05
https://www.omegatiming.com/File/00011600000101EF0104FFFFFFFFFF01.pdf,Final C,7,1,KLEIN,Freddy,0.76,27.48,57.45,1:28.23,1:59.42,2:30.42,3:01.60,3:33.24,4:04.15
https://www.omegatiming.com/File/00011600000101EF0104FFFFFFFFFF01.pdf,Final C,8,7,BARRIEAULT,Brice,0.62,27.84,58.41,1:29.12,2:00.01,2:31.19,3:03.02,3:35.06,4:06.10
https://www.omegatiming.com/File/00011700050101EF0104FFFFFFFFFF01.pdf,Final,1,4,STEVERINK,Stephan,0.66,25.51,53.88,1:22.91,1:52.26,2:21.60,2:50.90,3:20.04,3:48.27
https://www.omegatiming.com/File/00011700050101EF0104FFFFFFFFFF01.pdf,Final,2,3,STANCU,Vlad Stefan,0.65,26.3,54.88,1:23.58,1:52.69,2:21.50,2:51.02,3:20.43,3:48.38
https://www.omegatiming.com/File/00011700050101EF0104FFFFFFFFFF01.pdf,Final,3,2,CHMIELEWSKI,Krzysztof,0.61,25.98,54.39,1:23.02,1:52.10,2:21.39,2:50.88,3:20.36,3:49.34
https://www.omegatiming.com/File/00011700050101EF0104FFFFFFFFFF01.pdf,Final,4,6,GARACH BENITO,Carlos,0.68,27.27,56.37,1:25.53,1:55.16,2:24.28,2:54.00,3:23.85,3:51.16
https://www.omegatiming.com/File/00011700050101EF0104FFFFFFFFFF01.pdf,Final,5,8,TEMIZ,Tolga,0.78,27.23,56.44,1:25.89,1:55.56,2:25.21,2:54.77,3:24.15,3:51.43
https://www.omegatiming.com/File/00011700050101EF0104FFFFFFFFFF01.pdf,Final,6,7,BERTONI,Filippo,0.64,26.84,56.12,1:25.69,1:55.35,2:24.80,2:54.24,3:23.88,3:52.24
https://www.omegatiming.com/File/00011700050101EF0104FFFFFFFFFF01.pdf,Final,7,5,FILIZ,Batuhan,0.69,26.92,55.86,1:25.15,1:54.61,2:24.20,2:53.86,3:23.93,3:53.80
https://www.omegatiming.com/File/00011700050101EF0104FFFFFFFFFF01.pdf,Final,8,1,RAGAINI,Alessandro,0.77,26.75,55.52,1:24.89,1:54.73,2:24.94,2:55.40,3:25.90,3:54.88
https://www.omegatiming.com/File/00011600020101EF0104FFFFFFFFFF01.pdf,Final B,1,4,FINKE,Bobby,0.74,27.37,56.90,1:26.50,1:56.30,2:25.90,2:55.63,3:25.06,3:53.73
https://www.omegatiming.com/File/00011600020101EF0104FFFFFFFFFF01.pdf,Final B,2,3,CISTERNAS,Eduardo,0.68,27.79,57.75,1:27.42,1:57.16,2:26.55,2:56.52,3:25.85,3:54.75
https://www.omegatiming.com/File/00011600020101EF0104FFFFFFFFFF01.pdf,Final B,3,1,NEHRA,Aryan,0.73,28.05,58.15,1:28.07,1:58.13,2:27.89,2:58.02,3:27.34,3:56.17
https://www.omegatiming.com/File/00011600020101EF0104FFFFFFFFFF01.pdf,Final B,4,6,LAMASTRA,Connor,0.65,27.52,57.68,1:27.60,1:57.91,2:28.22,2:59.15,3:28.10,3:56.48
https://www.omegatiming.com/File/00011600020101EF0104FFFFFFFFFF01.pdf,Final B,5,5,KUSTER,Cole,0.68,26.99,56.09,1:25.60,1:55.69,2:25.79,2:56.42,3:26.75,3:56.60
https://www.omegatiming.com/File/00011600020101EF0104FFFFFFFFFF01.pdf,Final B,6,8,BUSSING,Cedric,0.72,27.16,56.69,1:27.20,1:58.09,2:29.03,2:59.41,3:29.74,3:58.77
https://www.omegatiming.com/File/00011600020101EF0104FFFFFFFFFF01.pdf,Final B,7,7,GRIESHOP,Sean,0.71,27.44,57.38,1:27.52,1:57.94,2:28.35,2:58.89,3:29.38,3:58.92
https://www.omegatiming.com/File/00011600020101EF0104FFFFFFFFFF01.pdf,Final B,8,2,SARTORI,Murilo,0.71,28.2,58.21,1:28.37,1:58.89,2:29.40,3:00.17,3:30.46,4:00.32
https://www.omegatiming.com/File/00011600020101EF0104FFFFFFFFFF01.pdf,Final B,1,4,SMITH,Kieran,0.7,26.09,54.79,1:23.81,1:53.04,2:22.46,2:52.01,3:21.61,3:50.25
https://www.omegatiming.com/File/00011600020101EF0104FFFFFFFFFF01.pdf,Final B,2,5,HOBSON,Luke,0.78,26.36,55.41,1:24.79,1:54.24,2:23.54,2:53.22,3:22.77,3:51.71
https://www.omegatiming.com/File/00011600020101EF0104FFFFFFFFFF01.pdf,Final B,3,3,UNLU,Baturalp TUR-,0.72,26.81,55.58,1:24.91,1:54.45,2:24.08,2:53.64,3:23.09,3:51.76
https://www.omegatiming.com/File/00011600020101EF0104FFFFFFFFFF01.pdf,Final B,4,6,FOSTER,Carson,0.68,26.56,55.78,1:25.21,1:55.12,2:24.92,2:54.46,3:23.77,3:52.50
https://www.omegatiming.com/File/00011600020101EF0104FFFFFFFFFF01.pdf,Final B,5,2,CLARK,Charlie,0.67,27.28,56.63,1:25.68,1:55.26,2:24.73,2:54.45,3:24.21,3:53.81
https://www.omegatiming.com/File/00011600020101EF0104FFFFFFFFFF01.pdf,Final B,6,7,LITHERLAND,Jay,0.77,26.92,56.12,1:25.73,1:55.74,2:25.29,2:55.24,3:24.94,3:54.34
https://www.omegatiming.com/File/00011600020101EF0104FFFFFFFFFF01.pdf,Final B,7,8,CAMBLONG,Tommylee,0.69,27.84,57.39,1:27.43,1:57.27,2:27.08,2:56.82,3:26.56,3:55.24
https://www.omegatiming.com/File/00011600020101EF0104FFFFFFFFFF01.pdf,Final B,8,1,FILIZ,Bathuhan,0.69,26.98,55.94,1:25.65,1:56.11,2:27.35,2:59.35,3:31.41,4:02.26
https://www.omegatiming.com/File/00011600020101EF0104FFFFFFFFFF01.pdf,Final C,1,4,LOKTEV,Denis,0.65,27.37,57.15,1:27.56,1:58.48,2:29.51,3:00.12,3:29.91,3:58.45
https://www.omegatiming.com/File/00011600020101EF0104FFFFFFFFFF01.pdf,Final C,2,3,HAMMER,Aiden,0.73,,58.69,1:29.31,1:59.92,2:29.68,2:59.77,3:29.86,3:58.90
https://www.omegatiming.com/File/00011600020101EF0104FFFFFFFFFF01.pdf,Final C,3,6,CARLTON,Mason,0.71,27.78,,1:28.19,1:59.04,2:29.39,2:59.87,3:30.19,3:59.42
https://www.omegatiming.com/File/00011600020101EF0104FFFFFFFFFF01.pdf,Final C,4,5,STEVERINK,Stephan,0.7,26.78,56.83,1:27.28,1:58.27,2:29.10,2:59.83,3:30.12,3:59.48
https://www.omegatiming.com/File/00011600020101EF0104FFFFFFFFFF01.pdf,Final C,5,7,BOATRIGHT,Conner,0.66,,58.23,1:28.98,1:59.56,2:29.75,3:00.37,3:30.35,3:59.99
https://www.omegatiming.com/File/00011600020101EF0104FFFFFFFFFF01.pdf,Final C,6,2,MUELLER,Chase,0.74,27.44,,1:28.29,1:59.34,2:29.57,3:00.40,3:30.99,4:00.42
https://www.omegatiming.com/File/00011600020101EF0104FFFFFFFFFF01.pdf,Final C,7,1,STEWART,Joseph,0.68,27.22,57.77,1:27.95,1:59.36,2:29.62,3:00.38,3:31.02,4:01.38
https://www.omegatiming.com/File/00011600020101EF0104FFFFFFFFFF01.pdf,Final C,8,8,BRIED,Tommy,0.74,28.62,59.58,1:30.32,2:01.62,2:32.62,3:03.69,3:35.02,4:06.09
https://www.omegatiming.com/File/00011600030101EF0104FFFFFFFFFF01.pdf,Final B,1,6,CLARK,Charlie,0.65,27.04,56.02,1:25.25,1:54.54,2:23.59,2:52.88,3:21.61,3:49.54
https://www.omegatiming.com/File/00011600030101EF0104FFFFFFFFFF01.pdf,Final B,2,5,KIBLER,Drew,0.62,26.46,55.72,1:24.90,,2:23.65,2:53.17,3:22.41,3:49.88
https://www.omegatiming.com/File/00011600030101EF0104FFFFFFFFFF01.pdf,Final B,3,7,SHOYAT,Elijah,0.69,27.26,56.08,1:25.23,1:54.52,2:23.79,2:53.08,3:22.33,3:50.75
https://www.omegatiming.com/File/00011600030101EF0104FFFFFFFFFF01.pdf,Final B,4,8,ENYEART,Alec,0.76,27.3,56.62,1:25.69,,2:23.95,2:53.37,3:22.60,3:51.25
https://www.omegatiming.com/File/00011600030101EF0104FFFFFFFFFF01.pdf,Final B,5,4,HILL,Julian,0.65,26.58,55.40,1:24.67,,2:23.89,2:52.97,3:22.13,3:51.37
https://www.omegatiming.com/File/00011600030101EF0104FFFFFFFFFF01.pdf,Final B,6,3,LITHERLAND,Jay,0.76,26.81,55.91,1:25.35,,2:24.90,2:54.24,3:23.50,3:52.71
https://www.omegatiming.com/File/00011600030101EF0104FFFFFFFFFF01.pdf,Final B,7,1,WHITLOCK,Luke,0.74,27.18,56.44,1:26.01,1:55.59,2:25.20,2:55.08,3:24.87,3:53.90
https://www.omegatiming.com/File/00011600030101EF0104FFFFFFFFFF01.pdf,Final B,8,2,CLONTZ,Norvin,0.77,27.63,56.88,1:26.95,1:57.34,2:28.34,2:59.31,3:30.53,4:00.86
https://www.omegatiming.com/File/00011600030101EF0104FFFFFFFFFF01.pdf,Final A,1,6,JOHNSTON,David,0.69,26.16,54.33,1:22.93,1:51.48,2:20.10,2:48.90,3:17.73,3:45.75
https://www.omegatiming.com/File/00011600030101EF0104FFFFFFFFFF01.pdf,Final A,2,5,SMITH,Kieran,0.7,25.52,53.61,1:22.02,1:50.44,2:19.44,2:48.67,3:17.98,3:46.11
https://www.omegatiming.com/File/00011600030101EF0104FFFFFFFFFF01.pdf,Final A,3,1,MITCHELL,Jake,0.73,25.98,53.80,1:22.22,1:51.34,2:20.93,2:49.97,3:18.69,3:46.87
https://www.omegatiming.com/File/00011600030101EF0104FFFFFFFFFF01.pdf,Final A,4,4,DANT,Ross,0.62,26.32,54.72,1:23.54,1:52.04,2:20.94,2:49.83,3:18.92,3:47.87
https://www.omegatiming.com/File/00011600030101EF0104FFFFFFFFFF01.pdf,Final A,5,3,MAURER,Rex,0.72,25.7,54.25,1:23.22,1:52.27,2:21.50,2:50.46,3:19.74,3:48.18
https://www.omegatiming.com/File/00011600030101EF0104FFFFFFFFFF01.pdf,Final A,6,2,SHACKELL,Aaron,0.67,25.77,54.22,1:23.63,1:52.98,2:22.06,2:51.42,3:20.82,3:49.43
https://www.omegatiming.com/File/00011600030101EF0104FFFFFFFFFF01.pdf,Final A,7,7,HOBSON,Luke,0.74,25.82,53.25,1:21.19,1:49.66,2:19.08,2:49.48,3:20.03,3:50.41
https://www.omegatiming.com/File/00011600030101EF0104FFFFFFFFFF01.pdf,Final A,8,8,PLAGE,James,0.69,26.93,55.75,1:24.62,1:54.11,2:23.41,2:53.03,3:22.59,3:51.62
https://www.omegatiming.com/File/00011600030101EF0104FFFFFFFFFF01.pdf,Final C,1,4,CARUSO,Nick,0.73,27.38,56.72,1:25.92,1:55.73,2:24.68,2:53.96,3:22.66,3:51.20
https://www.omegatiming.com/File/00011600030101EF0104FFFFFFFFFF01.pdf,Final C,2,8,SZOBOTA,Nathan,0.68,27.26,56.54,1:26.60,1:56.82,2:25.74,2:55.21,3:23.86,3:52.49
https://www.omegatiming.com/File/00011600030101EF0104FFFFFFFFFF01.pdf,Final C,3,3,McFADDEN Henry,McFADDEN Henry,0.71,27.61,56.34,1:25.68,1:55.28,2:24.98,2:54.70,3:24.33,3:53.11
https://www.omegatiming.com/File/00011600030101EF0104FFFFFFFFFF01.pdf,Final C,4,6,MATHIAS,Mason,0.68,26.91,56.27,1:25.53,1:55.31,2:24.65,2:54.22,3:24.01,3:53.16
https://www.omegatiming.com/File/00011600030101EF0104FFFFFFFFFF01.pdf,Final C,5,1,LUCAS,Cooper,0.68,26.74,55.62,1:25.25,1:55.06,,2:54.42,3:24.86,3:53.35
https://www.omegatiming.com/File/00011600030101EF0104FFFFFFFFFF01.pdf,Final C,6,5,TEPPER,Joey,0.89,26.92,55.90,1:25.40,1:55.10,2:25.04,2:55.20,3:24.53,3:53.45
https://www.omegatiming.com/File/00011600030101EF0104FFFFFFFFFF01.pdf,Final C,7,2,GREEN,Sean,0.65,27.8,57.15,1:26.80,1:56.51,2:26.04,2:55.80,3:25.78,3:53.60
https://www.omegatiming.com/File/00011600030101EF0104FFFFFFFFFF01.pdf,Final C,8,7,CARROZZA,Coby,0.74,26.38,55.19,1:24.35,1:54.21,,2:54.44,3:24.87,3:55.33
https://www.omegatiming.com/File/00011600030101EF0104FFFFFFFFFF01.pdf,Final C,1,5,MIJATOVIC,Luka,0.65,26.82,56.09,1:25.85,1:55.85,2:25.67,2:55.83,3:25.16,3:53.19
https://www.omegatiming.com/File/00011600030101EF0104FFFFFFFFFF01.pdf,Final C,2,3,ERISMAN,Ryan,0.66,27.36,56.56,1:26.00,1:55.62,2:25.19,2:55.01,3:25.02,3:54.08
https://www.omegatiming.com/File/00011600030101EF0104FFFFFFFFFF01.pdf,Final C,3,6,ELLIS,Luke,0.71,26.91,56.28,1:25.99,1:56.21,2:25.91,2:55.96,3:26.06,3:55.32
https://www.omegatiming.com/File/00011600030101EF0104FFFFFFFFFF01.pdf,Final C,4,2,WRIGHT,Dillon,0.65,27.23,56.77,,1:56.72,2:27.15,2:58.18,3:27.76,3:56.61
https://www.omegatiming.com/File/00011600030101EF0104FFFFFFFFFF01.pdf,Final C,5,4,ENOCH,Gregg,0.65,27.03,56.38,1:26.22,1:56.37,2:26.42,2:56.76,3:26.76,3:56.68
https://www.omegatiming.com/File/00011600030101EF0104FFFFFFFFFF01.pdf,Final C,6,1,HAMMER,Aiden,0.78,27.75,58.10,1:28.20,1:58.32,2:28.28,2:58.16,3:27.93,3:56.82
https://www.omegatiming.com/File/00011600030101EF0104FFFFFFFFFF01.pdf,Final C,7,7,DINUNZIO,Bobby,0.7,27.05,56.52,,1:57.03,2:27.36,2:57.61,3:27.96,3:57.01
https://www.omegatiming.com/File/00011600030101EF0104FFFFFFFFFF01.pdf,Final C,8,8,LI,Daniel,0.6,27.15,56.54,1:26.69,1:57.20,2:27.70,2:58.24,3:28.87,3:58.04
https://www.omegatiming.com/File/00011600080101EF0104FFFFFFFFFF01.pdf,Final,1,4,MITSIN,Petar Petrov,0.68,26.18,54.28,1:22.53,1:50.98,2:19.49,2:48.43,3:17.82,3:46.49
https://www.omegatiming.com/File/00011600080101EF0104FFFFFFFFFF01.pdf,Final,2,5,RAGAINI,Alessandro,0.7,26.45,54.88,1:23.17,1:52.05,2:20.80,2:49.74,3:18.50,3:46.66
https://www.omegatiming.com/File/00011600080101EF0104FFFFFFFFFF01.pdf,Final,3,2,BERTONI,Filippo,0.66,26.13,54.38,1:23.19,1:52.30,2:21.20,2:50.56,3:19.85,3:48.73
https://www.omegatiming.com/File/00011600080101EF0104FFFFFFFFFF01.pdf,Final,4,3,WIGGINTON,Lorne,0.64,26.51,55.23,1:24.01,1:53.34,2:22.37,2:51.73,3:20.53,3:49.05
https://www.omegatiming.com/File/00011600080101EF0104FFFFFFFFFF01.pdf,Final,5,8,WHITLOCK,Luke,0.73,27.0,55.88,1:25.10,1:54.43,2:23.78,2:53.43,3:22.40,3:50.46
https://www.omegatiming.com/File/00011600080101EF0104FFFFFFFFFF01.pdf,Final,6,1,KIM,Junwoo,0.65,25.65,53.95,1:23.29,1:53.05,2:23.08,2:52.20,3:22.52,3:50.67
https://www.omegatiming.com/File/00011600080101EF0104FFFFFFFFFF01.pdf,Final,7,7,CLONTZ,Norvin,0.73,26.52,55.24,1:24.63,1:54.19,2:23.81,2:53.73,3:23.12,3:51.55
https://www.omegatiming.com/File/00011600080101EF0104FFFFFFFFFF01.pdf,Final,8,6,STANCU,Vlad Stefan,0.64,26.3,54.77,1:23.92,1:53.81,2:23.87,2:54.06,3:24.06,3:53.06
https://www.omegatiming.com/File/00011600040101EF0104FFFFFFFFFF01.pdf,Final B,1,3,MITCHELL,Jake,0.77,26.93,56.17,1:25.66,1:55.96,2:26.06,2:55.97,3:24.81,3:52.89
https://www.omegatiming.com/File/00011600040101EF0104FFFFFFFFFF01.pdf,Final B,2,5,FINKE,Robert,0.75,26.99,56.45,1:26.10,1:56.01,2:25.72,2:55.44,3:25.24,3:53.09
https://www.omegatiming.com/File/00011600040101EF0104FFFFFFFFFF01.pdf,Final B,3,7,BROWN,Eric,0.7,27.63,56.94,1:26.76,1:56.42,2:26.03,2:55.36,3:24.93,3:53.14
https://www.omegatiming.com/File/00011600040101EF0104FFFFFFFFFF01.pdf,Final B,4,2,MIJATOVIC,Luka,0.72,26.69,55.93,1:25.34,1:55.67,2:25.38,2:55.95,3:25.23,3:53.37
https://www.omegatiming.com/File/00011600040101EF0104FFFFFFFFFF01.pdf,Final B,5,6,GALLANT,Will,0.68,27.42,56.34,1:26.00,1:55.61,2:25.49,2:55.11,3:25.02,3:53.46
https://www.omegatiming.com/File/00011600040101EF0104FFFFFFFFFF01.pdf,Final B,6,8,LITHERLAND,Jay,0.72,27.32,56.42,1:26.42,1:56.06,2:26.24,2:55.94,3:25.67,3:54.27
https://www.omegatiming.com/File/00011600040101EF0104FFFFFFFFFF01.pdf,Final B,7,4,McFADDEN Henry,McFADDEN Henry,0.74,27.1,56.18,1:25.69,1:55.64,2:25.52,2:55.53,3:25.58,3:54.57
https://www.omegatiming.com/File/00011600040101EF0104FFFFFFFFFF01.pdf,Final B,8,1,SHOYAT,Chip Wheelie,0.7,27.36,56.82,1:26.19,1:56.59,2:25.89,2:56.53,3:25.64,3:54.78
https://www.omegatiming.com/File/00011600040101EF0104FFFFFFFFFF01.pdf,Final A,1,5,KIBLER,Drew,0.65,26.11,54.66,1:23.53,1:52.76,2:21.73,2:50.87,3:19.95,3:47.58
https://www.omegatiming.com/File/00011600040101EF0104FFFFFFFFFF01.pdf,Final A,2,4,SMITH,Kieran,0.71,26.67,55.75,1:24.66,1:53.49,2:22.52,2:51.33,3:20.27,3:48.72
https://www.omegatiming.com/File/00011600040101EF0104FFFFFFFFFF01.pdf,Final A,3,6,SIBIRTSEV,Ilia,0.64,26.94,55.52,1:24.99,1:54.14,2:23.28,2:52.16,3:21.12,3:48.99
https://www.omegatiming.com/File/00011600040101EF0104FFFFFFFFFF01.pdf,Final A,4,3,URLANDO,Luca,0.7,26.66,55.10,1:24.21,1:53.62,2:22.49,2:51.93,3:20.92,3:49.26
https://www.omegatiming.com/File/00011600040101EF0104FFFFFFFFFF01.pdf,Final A,5,2,FOSTER,Carson,0.66,25.89,54.78,1:23.93,1:53.54,2:22.53,2:52.03,3:20.99,3:49.65
