Link,heat,rank,lane,last_name,first_name,reaction_time,split_50m,split_100m,split_150m,split_200m,split_250m,split_300m,split_350m,final_time
https://www.omegatiming.com/File/00011700020201EF0104FFFFFFFFFF01.pdf,Final C,5,1,KERR,Jenna,0.71,29.93,1:02.77,1:35.95,2:09.31,2:42.60,3:15.93,3:49.12,4:21.31
https://www.omegatiming.com/File/00011700020201EF0104FFFFFFFFFF01.pdf,Final C,6,5,WILLSON,Sydney,0.76,30.41,1:02.91,1:36.37,2:09.51,2:42.74,3:15.92,3:49.97,4:21.38
https://www.omegatiming.com/File/00011700020201EF0104FFFFFFFFFF01.pdf,Final C,7,3,RIGGS,Caroline,0.69,30.71,1:03.65,1:37.33,2:10.85,2:44.47,3:17.82,3:51.03,4:23.01
https://www.omegatiming.com/File/00011700020201EF0104FFFFFFFFFF01.pdf,Final C,8,8,HEBERT,Madeleine,0.72,29.79,1:03.09,1:36.18,2:10.12,2:43.43,3:17.63,3:51.62,4:24.50
https://www.omegatiming.com/File/00011700020201EF0104FFFFFFFFFF01.pdf,Final B,1,6,HARTMAN,Bailey,0.76,29.74,1:01.76,1:34.29,2:07.19,2:39.78,3:12.52,3:44.50,4:15.41
https://www.omegatiming.com/File/00011700020201EF0104FFFFFFFFFF01.pdf,Final B,2,8,REYNA,Alexa,0.72,29.35,1:01.42,1:33.61,2:06.06,2:38.69,3:11.39,3:44.33,4:17.15
https://www.omegatiming.com/File/00011700020201EF0104FFFFFFFFFF01.pdf,Final B,3,5,DOANE,Camden,0.68,30.27,1:02.80,1:35.38,2:08.20,2:40.95,3:14.03,3:46.78,4:19.15
https://www.omegatiming.com/File/00011700020201EF0104FFFFFFFFFF01.pdf,Final B,4,4,HASTINGS,Emma,0.7,30.37,1:02.56,1:35.26,2:08.14,2:41.06,3:14.11,3:46.99,4:19.45
https://www.omegatiming.com/File/00011700020201EF0104FFFFFFFFFF01.pdf,Final B,5,2,CLARK,Hayley,0.79,30.54,1:03.39,1:36.49,2:09.69,2:42.75,3:15.59,3:48.32,4:19.65
https://www.omegatiming.com/File/00011700020201EF0104FFFFFFFFFF01.pdf,Final B,6,3,COSGROVE,Ella,0.77,30.71,1:03.53,1:36.66,2:09.78,2:42.74,3:15.62,3:48.24,4:20.69
https://www.omegatiming.com/File/00011700020201EF0104FFFFFFFFFF01.pdf,Final B,7,7,ZHANG,Kelsey,0.66,29.06,1:01.27,1:34.36,2:07.80,2:41.20,3:14.93,3:49.23,4:22.24
https://www.omegatiming.com/File/00011700020201EF0104FFFFFFFFFF01.pdf,Final B,8,1,KILLION,Natalie,0.67,30.85,1:04.29,1:37.76,2:11.22,2:44.54,3:18.21,3:51.93,4:25.00
https://www.omegatiming.com/File/00011700020201EF0104FFFFFFFFFF01.pdf,Final A,1,4,COX,Jillian,0.96,28.99,59.91,1:31.30,2:02.91,2:34.69,3:06.45,3:37.84,4:08.27
https://www.omegatiming.com/File/00011700020201EF0104FFFFFFFFFF01.pdf,Final A,2,5,MILLER,Hayden,0.83,28.98,1:00.01,1:31.63,2:03.63,2:35.84,3:08.02,3:40.31,4:12.20
https://www.omegatiming.com/File/00011700020201EF0104FFFFFFFFFF01.pdf,Final A,3,3,HAZLE,Kathryn,0.68,29.93,1:01.24,1:33.03,2:05.23,2:37.27,3:09.67,3:42.06,4:13.84
https://www.omegatiming.com/File/00011700020201EF0104FFFFFFFFFF01.pdf,Final A,4,7,KNAPP,Sophia,0.77,29.35,1:01.12,1:33.38,2:05.99,2:38.40,3:10.88,3:43.43,4:14.41
https://www.omegatiming.com/File/00011700020201EF0104FFFFFFFFFF01.pdf,Final A,5,8,WILSON,Kayla,0.73,29.2,1:01.25,1:33.60,2:06.44,2:38.96,3:11.78,3:44.36,4:14.49
https://www.omegatiming.com/File/00011700020201EF0104FFFFFFFFFF01.pdf,Final A,6,2,McCARTHY Katie,McCARTHY Katie,0.75,29.94,1:02.28,1:35.15,2:08.05,2:40.75,3:13.44,3:45.58,4:16.43
https://www.omegatiming.com/File/00011700020201EF0104FFFFFFFFFF01.pdf,Final A,7,1,KIM,Chloe,0.68,30.4,1:03.14,1:35.87,2:08.65,2:41.12,3:13.60,3:45.46,4:16.59
https://www.omegatiming.com/File/00011700020201EF0104FFFFFFFFFF01.pdf,Final A,8,6,HURST,Kate,0.78,29.83,1:02.17,1:34.18,2:06.94,2:40.02,3:13.36,3:46.40,4:18.30
https://www.omegatiming.com/File/00011700040201EF0104FFFFFFFFFF01.pdf,Final B,1,3,STONEBURG,Blair,0.69,29.65,1:01.98,1:34.39,2:06.77,2:39.07,3:11.39,3:43.15,4:13.82
https://www.omegatiming.com/File/00011700040201EF0104FFFFFFFFFF01.pdf,Final B,2,5,MATHIEU,Tylor,0.8,30.08,1:02.51,1:34.98,2:07.55,2:39.74,3:11.84,3:43.91,4:14.22
https://www.omegatiming.com/File/00011700040201EF0104FFFFFFFFFF01.pdf,Final B,3,4,McNEESE Beth,McNEESE Beth,0.74,29.76,1:02.03,1:34.14,2:06.39,2:38.73,3:11.03,3:43.03,4:14.28
https://www.omegatiming.com/File/00011700040201EF0104FFFFFFFFFF01.pdf,Final B,4,6,SPITZ,Ayla,0.73,29.93,1:02.18,1:34.72,2:07.32,2:39.35,3:11.56,3:43.35,4:14.56
https://www.omegatiming.com/File/00011700040201EF0104FFFFFFFFFF01.pdf,Final B,4,8,GOLDING,Kathleen,0.71,29.41,,1:34.12,2:06.64,2:39.15,3:11.38,3:43.66,4:14.56
https://www.omegatiming.com/File/00011700040201EF0104FFFFFFFFFF01.pdf,Final B,6,7,HAN,Kayla,0.7,30.09,1:02.19,1:34.37,2:06.60,2:38.87,3:11.14,3:43.46,4:14.70
https://www.omegatiming.com/File/00011700040201EF0104FFFFFFFFFF01.pdf,Final B,7,2,BAUER,Elise,0.67,29.4,,1:34.21,2:07.17,2:39.81,3:12.34,3:44.86,4:15.63
https://www.omegatiming.com/File/00011700040201EF0104FFFFFFFFFF01.pdf,Final B,8,1,TANKERSLEY,Morgan,0.73,,1:02.52,1:35.01,2:07.87,2:40.72,3:13.69,3:47.05,4:19.84
https://www.omegatiming.com/File/00011700040201EF0104FFFFFFFFFF01.pdf,Final A,1,4,GEMMELL,Erin,0.8,27.94,58.75,1:29.93,2:01.39,2:32.70,3:04.42,3:35.61,4:06.17
https://www.omegatiming.com/File/00011700040201EF0104FFFFFFFFFF01.pdf,Final A,2,2,GORMSEN,Cavan,0.74,28.46,59.72,1:31.13,2:02.77,2:34.07,3:05.69,3:37.32,4:08.38
https://www.omegatiming.com/File/00011700040201EF0104FFFFFFFFFF01.pdf,Final A,3,5,McMAHON Kensey,McMAHON Kensey,0.74,29.4,1:00.48,1:31.84,2:03.45,2:34.92,3:06.39,3:37.71,4:08.57
https://www.omegatiming.com/File/00011700040201EF0104FFFFFFFFFF01.pdf,Final A,4,6,GOUGH,Maddy,0.72,29.85,1:01.65,1:33.37,2:05.08,2:36.66,3:08.08,3:39.82,4:11.07
https://www.omegatiming.com/File/00011700040201EF0104FFFFFFFFFF01.pdf,Final A,5,3,TUGGLE,Claire CA-Y,0.64,28.95,1:00.05,1:31.63,2:03.49,2:35.03,3:06.97,3:38.92,4:11.50
https://www.omegatiming.com/File/00011700040201EF0104FFFFFFFFFF01.pdf,Final A,6,7,DENIGAN,Mariah,0.65,29.7,1:01.79,1:33.85,2:06.04,2:37.61,3:09.22,3:41.21,4:12.53
https://www.omegatiming.com/File/00011700040201EF0104FFFFFFFFFF01.pdf,Final A,7,8,STEPANEK,Chloe,0.68,29.12,1:00.73,1:32.97,2:05.11,2:37.82,3:10.10,3:42.47,4:13.68
https://www.omegatiming.com/File/00011700040201EF0104FFFFFFFFFF01.pdf,Final A,8,1,SCHMIDT,Sierra,0.73,29.15,1:00.60,1:32.58,2:04.72,2:37.16,3:09.94,3:42.79,4:15.05
https://www.omegatiming.com/File/00011700040201EF0104FFFFFFFFFF01.pdf,Final C,1,3,ROGHAIR,Aurora,0.78,29.68,1:01.95,1:34.49,2:06.52,2:38.33,3:10.56,3:42.59,4:13.86
https://www.omegatiming.com/File/00011700040201EF0104FFFFFFFFFF01.pdf,Final C,2,1,ACKERMAN,Kathryn,0.72,29.59,1:01.28,1:33.23,2:05.24,2:37.63,3:10.08,3:42.47,4:14.27
https://www.omegatiming.com/File/00011700040201EF0104FFFFFFFFFF01.pdf,Final C,3,7,CARLSON,Abby,0.69,29.63,1:01.63,1:34.08,2:06.73,,3:12.15,3:44.10,4:15.93
https://www.omegatiming.com/File/00011700040201EF0104FFFFFFFFFF01.pdf,Final C,4,5,BRESLIN,Aly,0.72,30.03,1:01.94,1:34.14,2:06.58,2:39.10,3:11.75,3:44.53,4:16.47
https://www.omegatiming.com/File/00011700040201EF0104FFFFFFFFFF01.pdf,Final C,5,4,GERINGER,Maya,0.66,30.37,1:02.57,1:34.76,2:07.01,2:39.51,3:12.16,3:44.73,4:16.79
https://www.omegatiming.com/File/00011700040201EF0104FFFFFFFFFF01.pdf,Final C,6,8,McCARVILLE Kate,McCARVILLE Kate,0.65,29.83,1:01.77,1:34.01,2:06.35,2:39.29,3:12.28,3:45.13,4:16.87
https://www.omegatiming.com/File/00011700040201EF0104FFFFFFFFFF01.pdf,Final C,7,6,REINSTEIN,Sloane,0.59,29.8,1:02.13,1:34.62,2:06.86,,3:12.08,3:45.16,4:18.03
https://www.omegatiming.com/File/00011700040201EF0104FFFFFFFFFF01.pdf,Final C,8,2,RISTIC,Ella,0.71,29.97,1:02.37,1:35.32,2:08.85,2:41.64,3:14.69,3:47.59,4:20.49
https://www.omegatiming.com/File/00011700040201EF0104FFFFFFFFFF01.pdf,Final C,1,5,KARRAS,Sophia,0.75,30.16,1:02.39,1:35.18,2:08.20,2:41.26,3:14.49,3:47.18,4:18.93
https://www.omegatiming.com/File/00011700040201EF0104FFFFFFFFFF01.pdf,Final C,2,4,HEISER,Elyse,0.68,29.82,1:02.08,1:34.80,2:08.07,2:41.39,3:14.70,3:47.73,4:19.76
https://www.omegatiming.com/File/00011700040201EF0104FFFFFFFFFF01.pdf,Final C,3,3,SCHALOW,Maggie,0.68,30.15,1:02.61,1:35.77,2:08.57,2:41.82,3:15.49,3:48.63,4:21.22
https://www.omegatiming.com/File/00011700040201EF0104FFFFFFFFFF01.pdf,Final C,4,6,ULETT,Rye,0.7,30.05,1:02.53,1:35.49,2:08.88,2:42.15,3:15.80,3:49.48,4:22.45
https://www.omegatiming.com/File/00011700050201EF0104FFFFFFFFFF01.pdf,Final,1,4,TUNCEL,Merve,0.77,,1:00.28,1:31.76,2:03.57,2:35.28,3:07.13,3:38.74,4:10.29
https://www.omegatiming.com/File/00011700050201EF0104FFFFFFFFFF01.pdf,Final,2,3,TAKEZAWA,Ruka,0.8,28.88,1:00.39,1:32.05,2:04.31,2:36.17,3:08.45,3:40.66,4:11.83
https://www.omegatiming.com/File/00011700050201EF0104FFFFFFFFFF01.pdf,Final,3,6,VETRANO,Giulia,0.74,,1:00.71,1:32.36,2:04.45,2:36.44,3:08.47,3:40.61,4:11.86
https://www.omegatiming.com/File/00011700050201EF0104FFFFFFFFFF01.pdf,Final,4,1,AOKI,Niko,0.69,29.86,1:01.95,1:34.38,2:06.63,2:38.94,3:11.51,3:43.61,4:14.25
https://www.omegatiming.com/File/00011700050201EF0104FFFFFFFFFF01.pdf,Final,5,7,HEIN,Agostina,0.75,,1:00.93,1:33.41,2:05.96,2:38.80,3:11.37,3:43.97,4:16.03
https://www.omegatiming.com/File/00011700050201EF0104FFFFFFFFFF01.pdf,Final,6,8,SANTILLAN,Malena,0.86,,1:01.98,1:34.57,2:07.34,2:40.28,3:13.26,3:45.91,4:17.96
https://www.omegatiming.com/File/00011700050201EF0104FFFFFFFFFF01.pdf,Final,7,5,YEGRES COTTIN,Maria Victoria,0.72,29.31,1:00.81,1:33.02,2:05.65,2:38.19,3:11.61,3:45.18,4:18.07
https://www.omegatiming.com/File/00011700050201EF0104FFFFFFFFFF01.pdf,Final,8,2,REYNA,Alexa,0.74,,1:01.33,1:33.58,2:06.20,2:39.16,3:12.58,3:46.12,4:18.97
https://www.omegatiming.com/File/00011700060201EF0104FFFFFFFFFF01.pdf,Final B,1,1,SAUICKIE,Addison,0.7,28.82,1:01.22,1:32.95,2:05.65,2:37.96,3:10.89,3:43.22,4:15.78
https://www.omegatiming.com/File/00011700060201EF0104FFFFFFFFFF01.pdf,Final B,2,3,HEITMANN,Maria Paula,0.77,30.12,1:03.08,1:35.82,2:08.69,2:40.99,3:13.65,3:45.58,4:17.79
https://www.omegatiming.com/File/00011700060201EF0104FFFFFFFFFF01.pdf,Final B,3,4,DIZOTTI,Beatriz,0.73,30.42,1:03.13,1:35.70,2:08.46,2:41.08,3:14.07,3:46.55,4:18.24
https://www.omegatiming.com/File/00011700060201EF0104FFFFFFFFFF01.pdf,Final B,4,6,O'REGAN,Bailey,0.79,30.72,1:03.34,1:35.92,2:08.58,2:41.52,3:14.31,3:47.56,4:18.54
https://www.omegatiming.com/File/00011700060201EF0104FFFFFFFFFF01.pdf,Final B,5,5,PENNINGTON,Caroline,0.75,30.16,1:02.33,1:34.77,2:07.71,2:40.65,3:13.72,3:47.09,4:19.12
https://www.omegatiming.com/File/00011700060201EF0104FFFFFFFFFF01.pdf,Final B,6,7,HAZLE,Kathryn,0.65,30.9,1:03.21,1:36.29,2:09.06,2:42.49,3:15.34,3:47.95,4:19.40
https://www.omegatiming.com/File/00011700060201EF0104FFFFFFFFFF01.pdf,Final B,7,2,WETHERELL,Lauren,0.79,29.6,1:02.01,1:34.28,2:07.28,2:40.03,3:13.66,3:46.81,4:19.47
https://www.omegatiming.com/File/00011700060201EF0104FFFFFFFFFF01.pdf,Final B,8,8,BURROUGHS,Julia,0.76,30.21,1:02.68,1:35.87,2:08.56,2:41.97,3:14.98,3:48.61,4:20.75
https://www.omegatiming.com/File/00011700060201EF0104FFFFFFFFFF01.pdf,Final A,1,4,LEDECKY,Katie,0.66,27.97,57.78,1:28.10,1:58.84,2:29.65,,3:30.72,3:59.71
https://www.omegatiming.com/File/00011700060201EF0104FFFFFFFFFF01.pdf,Final A,2,5,McINTOSH Summer,McINTOSH Summer,0.82,27.77,58.15,1:28.34,1:58.90,2:29.60,,3:30.68,3:59.79
https://www.omegatiming.com/File/00011700060201EF0104FFFFFFFFFF01.pdf,Final A,3,3,MATTES,Michaela,0.77,29.17,1:00.69,1:32.07,2:03.98,2:35.53,3:07.23,,4:09.53
https://www.omegatiming.com/File/00011700060201EF0104FFFFFFFFFF01.pdf,Final A,4,2,WEYANT,Emma,0.78,28.95,1:00.27,1:31.69,2:03.64,2:35.07,3:07.14,,4:10.12
https://www.omegatiming.com/File/00011700060201EF0104FFFFFFFFFF01.pdf,Final A,5,6,GEMMELL,Erin,0.81,28.36,59.36,1:30.82,2:02.55,2:34.45,3:06.72,3:39.14,4:10.15
https://www.omegatiming.com/File/00011700060201EF0104FFFFFFFFFF01.pdf,Final A,5,7,GORMSEN,Cavan,0.73,28.89,1:00.13,1:32.18,2:03.81,2:35.83,3:07.84,3:39.77,4:10.15
https://www.omegatiming.com/File/00011700060201EF0104FFFFFFFFFF01.pdf,Final A,7,1,BELLIO,Katrina,0.77,30.3,1:02.59,1:34.72,2:07.00,2:39.15,3:11.93,3:44.46,4:16.77
https://www.omegatiming.com/File/00011700060201EF0104FFFFFFFFFF01.pdf,Final A,8,8,HURST,Kate,0.76,29.96,1:01.81,1:34.18,2:06.44,2:39.43,3:12.15,3:45.54,4:17.03
https://www.omegatiming.com/File/00011700060201EF0104FFFFFFFFFF01.pdf,Final C,1,4,McCARVILLE Kate,McCARVILLE Kate,0.67,30.39,1:02.92,1:35.80,2:08.48,2:41.31,3:14.01,3:46.81,4:18.11
https://www.omegatiming.com/File/00011700060201EF0104FFFFFFFFFF01.pdf,Final C,2,5,FINLIN,Emma,0.72,30.15,1:02.19,1:34.85,2:07.46,2:40.57,3:13.39,3:46.56,4:18.42
https://www.omegatiming.com/File/00011700060201EF0104FFFFFFFFFF01.pdf,Final C,3,1,BARNES,Megan,0.74,29.31,1:01.15,1:33.95,2:07.01,2:40.38,3:13.60,3:47.36,4:20.14
https://www.omegatiming.com/File/00011700060201EF0104FFFFFFFFFF01.pdf,Final C,4,6,BRESLIN,Aly,0.75,30.48,1:02.91,1:35.68,2:08.83,2:42.12,3:15.20,3:48.40,4:20.54
https://www.omegatiming.com/File/00011700060201EF0104FFFFFFFFFF01.pdf,Final C,5,8,KIM,Chloe,0.69,29.84,1:02.44,1:35.69,2:09.06,2:42.14,3:15.63,3:48.62,4:21.09
https://www.omegatiming.com/File/00011700060201EF0104FFFFFFFFFF01.pdf,Final C,6,3,BRIDGES,Jenna,0.76,30.62,1:03.24,1:36.32,2:09.56,2:43.09,3:16.41,3:49.78,4:22.44
https://www.omegatiming.com/File/00011700060201EF0104FFFFFFFFFF01.pdf,Final C,7,7,HAMILL,Emily,0.74,30.94,1:03.58,1:36.77,2:10.20,2:43.29,3:17.04,3:50.87,4:23.91
https://www.omegatiming.com/File/00011700060201EF0104FFFFFFFFFF01.pdf,Final C,8,2,NEVMOVENKO,Polina,0.74,31.58,1:05.66,1:39.39,2:13.26,2:46.55,3:19.45,3:52.49,4:25.34
https://www.omegatiming.com/File/00011600000201EF0104FFFFFFFFFF01.pdf,Final B,1,3,DOBSON,Kennedi,0.67,29.28,1:01.64,1:34.13,2:07.27,2:39.85,3:13.23,3:46.07,4:17.10
https://www.omegatiming.com/File/00011600000201EF0104FFFFFFFFFF01.pdf,Final B,2,6,PENNINGTON,Caroline,0.76,29.76,1:01.92,1:34.54,2:07.65,2:40.19,3:12.74,3:45.17,4:17.33
https://www.omegatiming.com/File/00011600000201EF0104FFFFFFFFFF01.pdf,Final B,3,4,O'REGAN,Bailey,0.78,29.71,1:01.96,1:34.52,2:07.55,2:40.13,3:13.39,3:46.09,4:17.53
https://www.omegatiming.com/File/00011600000201EF0104FFFFFFFFFF01.pdf,Final B,4,1,HEIN,Agostina,0.76,29.4,1:01.88,1:35.06,2:08.22,2:41.25,3:14.20,3:46.55,4:18.49
https://www.omegatiming.com/File/00011600000201EF0104FFFFFFFFFF01.pdf,Final B,5,2,DUNFORD,Abby,0.72,29.47,1:01.93,1:34.49,2:07.59,2:40.32,3:13.59,3:46.71,4:19.23
https://www.omegatiming.com/File/00011600000201EF0104FFFFFFFFFF01.pdf,Final B,6,5,HRYHORIVNA HOLUB,Tamila,0.79,29.69,1:01.72,1:34.16,2:07.15,2:39.86,3:13.19,3:46.36,4:19.73
https://www.omegatiming.com/File/00011600000201EF0104FFFFFFFFFF01.pdf,Final B,7,7,YAGER,Alexis,0.75,30.17,1:02.99,1:35.44,2:08.58,2:41.31,3:14.52,3:47.47,4:20.08
https://www.omegatiming.com/File/00011600000201EF0104FFFFFFFFFF01.pdf,Final B,8,8,WILLAR,Megan,0.75,29.95,1:03.04,1:36.18,2:09.64,2:43.06,3:16.78,3:50.50,4:23.21
https://www.omegatiming.com/File/00011600000201EF0104FFFFFFFFFF01.pdf,Final A,1,3,GRIMES,Katie,0.67,28.99,1:00.10,1:31.84,2:03.15,2:34.24,3:05.27,3:36.01,4:05.18
https://www.omegatiming.com/File/00011600000201EF0104FFFFFFFFFF01.pdf,Final A,2,5,HAUGHEY,Siobhan Bernadette,0.71,28.98,59.82,1:31.06,2:02.79,2:33.45,3:04.78,3:35.48,4:05.84
https://www.omegatiming.com/File/00011600000201EF0104FFFFFFFFFF01.pdf,Final A,3,2,WEINSTEIN,Claire,0.74,28.63,58.92,1:29.69,2:00.96,2:32.34,3:03.88,3:35.43,4:06.24
https://www.omegatiming.com/File/00011600000201EF0104FFFFFFFFFF01.pdf,Final A,4,4,SMITH,Leah,0.72,28.31,58.97,1:29.91,2:01.15,2:32.50,3:03.93,3:35.46,4:06.43
https://www.omegatiming.com/File/00011600000201EF0104FFFFFFFFFF01.pdf,Final A,5,6,JANSEN,Ella,0.76,28.8,59.74,1:30.95,2:02.21,2:33.04,3:04.53,3:35.84,4:07.18
https://www.omegatiming.com/File/00011600000201EF0104FFFFFFFFFF01.pdf,Final A,6,7,SMITH,Regan,0.65,28.26,59.63,1:31.30,2:03.60,2:35.77,3:08.16,3:40.17,4:11.53
https://www.omegatiming.com/File/00011600000201EF0104FFFFFFFFFF01.pdf,Final A,7,1,MATTES,Michaela,0.76,29.34,1:00.95,1:32.84,2:05.18,2:37.32,3:09.51,3:41.76,4:13.46
https://www.omegatiming.com/File/00011600000201EF0104FFFFFFFFFF01.pdf,Final A,8,8,CRISP,Leah,0.76,29.35,1:01.35,1:33.92,2:06.62,2:39.09,3:11.43,3:43.41,4:14.79
https://www.omegatiming.com/File/00011600000201EF0104FFFFFFFFFF01.pdf,Final C,1,3,SAUICKIE,Addison,0.66,29.23,1:01.82,1:33.47,2:05.76,2:37.81,3:10.56,3:42.58,4:14.97
https://www.omegatiming.com/File/00011600000201EF0104FFFFFFFFFF01.pdf,Final C,2,5,NESTY,Lillie,0.74,29.18,1:01.42,1:34.20,2:07.41,2:39.59,3:12.50,3:45.29,4:18.00
https://www.omegatiming.com/File/00011600000201EF0104FFFFFFFFFF01.pdf,Final C,3,4,WEYANT,Gracie,0.76,29.85,1:02.50,1:34.96,,2:41.63,3:15.64,3:48.71,4:20.24
https://www.omegatiming.com/File/00011600000201EF0104FFFFFFFFFF01.pdf,Final C,4,2,HODGES,Macky,0.69,29.44,1:01.29,1:33.63,2:06.55,2:39.43,3:13.32,3:47.51,4:20.44
https://www.omegatiming.com/File/00011600000201EF0104FFFFFFFFFF01.pdf,Final C,5,6,HEBERT,Madeleine,0.73,29.14,1:01.83,1:34.59,2:08.21,2:41.33,3:15.43,3:48.94,4:20.92
https://www.omegatiming.com/File/00011600000201EF0104FFFFFFFFFF01.pdf,Final C,6,7,CLARK,Maxine,0.72,29.27,1:01.88,1:35.10,,2:42.40,3:16.15,3:49.69,4:21.18
https://www.omegatiming.com/File/00011600000201EF0104FFFFFFFFFF01.pdf,Final C,7,1,GWINN,Applejean,0.68,29.94,1:03.23,1:37.62,2:12.33,2:46.65,3:20.98,3:55.82,4:29.37
https://www.omegatiming.com/File/00011600000201EF0104FFFFFFFFFF01.pdf,Final C,8,8,ROMANO,Kristen,0.73,30.13,1:03.38,1:37.01,2:11.56,2:45.86,3:20.60,3:55.33,4:29.38
https://www.omegatiming.com/File/00011600020201EF0104FFFFFFFFFF01.pdf,Final B,1,5,SIQUEIRA ALMEIDA,Nathalia,0.7,29.02,1:01.05,1:33.16,2:05.79,2:38.21,3:11.17,3:43.81,4:15.77
https://www.omegatiming.com/File/00011600020201EF0104FFFFFFFFFF01.pdf,Final B,2,4,PAULA HEITMANN,Maria,0.69,29.35,1:01.11,1:33.47,2:06.25,2:38.76,3:11.78,3:44.40,4:16.55
https://www.omegatiming.com/File/00011600020201EF0104FFFFFFFFFF01.pdf,Final B,3,6,PENNINGTON,Caroline,0.77,29.5,1:01.52,1:33.84,2:06.80,2:39.33,3:12.16,3:44.78,4:16.94
https://www.omegatiming.com/File/00011600020201EF0104FFFFFFFFFF01.pdf,Final B,4,3,GAN,Ching Hwee,0.64,29.51,1:01.38,1:33.56,2:06.24,2:38.65,3:11.71,3:44.76,4:17.30
https://www.omegatiming.com/File/00011600020201EF0104FFFFFFFFFF01.pdf,Final B,5,8,de SILVA COSTA Maria,de SILVA COSTA Maria,0.74,29.53,1:01.16,1:33.45,2:06.30,2:39.24,3:12.05,3:45.04,4:17.81
https://www.omegatiming.com/File/00011600020201EF0104FFFFFFFFFF01.pdf,Final B,6,2,GOLOVATI,Daria,0.68,29.79,1:02.52,1:35.41,2:08.48,2:41.06,3:14.07,3:46.89,4:18.44
https://www.omegatiming.com/File/00011600020201EF0104FFFFFFFFFF01.pdf,Final B,7,1,GOERIGK,Giulia,0.73,29.7,1:02.49,1:35.26,2:08.41,2:40.90,3:14.04,3:46.84,4:18.63
https://www.omegatiming.com/File/00011600020201EF0104FFFFFFFFFF01.pdf,Final B,8,7,HEISER,Elyse,0.63,29.82,1:01.89,1:34.89,2:08.12,2:42.06,3:15.84,3:49.73,4:22.98
https://www.omegatiming.com/File/00011600020201EF0104FFFFFFFFFF01.pdf,Final B,1,4,SMITH,Leah,0.79,28.49,59.38,1:30.40,2:02.05,2:33.53,3:05.32,3:36.74,4:07.95
https://www.omegatiming.com/File/00011600020201EF0104FFFFFFFFFF01.pdf,Final B,2,5,GEMMELL,Erin,0.86,28.74,1:00.43,1:32.33,2:04.68,2:36.60,3:09.20,3:40.92,4:11.83
https://www.omegatiming.com/File/00011600020201EF0104FFFFFFFFFF01.pdf,Final B,3,6,MINTENKO,Madi,0.82,28.79,1:00.39,1:32.74,2:05.30,2:37.31,3:09.76,3:41.88,4:11.85
https://www.omegatiming.com/File/00011600020201EF0104FFFFFFFFFF01.pdf,Final B,4,2,DIZOTTI,Beatriz,0.71,29.8,1:01.35,1:33.26,2:05.41,2:37.32,3:09.62,3:41.60,4:12.78
https://www.omegatiming.com/File/00011600020201EF0104FFFFFFFFFF01.pdf,Final B,5,1,TRAVIS,Chase,0.82,30.14,1:02.21,1:34.07,2:06.27,2:38.15,3:10.25,3:42.37,4:13.58
https://www.omegatiming.com/File/00011600020201EF0104FFFFFFFFFF01.pdf,Final B,6,3,MROZINSKI,Julia,0.72,28.99,1:01.09,1:33.40,2:06.14,2:39.17,3:12.09,3:44.80,4:15.39
https://www.omegatiming.com/File/00011600020201EF0104FFFFFFFFFF01.pdf,Final B,7,7,SCHMIDT,Sierra,0.75,29.12,1:00.54,1:32.58,2:05.01,2:37.57,3:10.48,3:43.85,4:16.41
https://www.omegatiming.com/File/00011600020201EF0104FFFFFFFFFF01.pdf,Final B,8,8,ERTAN,Deniz TUR-,0.73,29.39,1:00.89,1:33.50,2:06.17,2:39.33,3:12.30,3:45.58,4:17.90
https://www.omegatiming.com/File/00011600020201EF0104FFFFFFFFFF01.pdf,Final C,1,7,WILLIAMS,Liberty,0.66,30.13,1:02.13,1:34.59,2:07.27,2:40.27,3:13.12,3:46.09,4:16.37
https://www.omegatiming.com/File/00011600020201EF0104FFFFFFFFFF01.pdf,Final C,2,5,WRIGHT,Mollie,0.73,30.36,1:03.19,1:36.28,2:09.62,2:42.66,3:15.67,3:48.45,4:20.85
https://www.omegatiming.com/File/00011600020201EF0104FFFFFFFFFF01.pdf,Final C,3,6,HANSEN,Brinkleigh,0.79,29.52,1:01.98,1:35.25,2:08.94,2:42.50,3:16.14,3:49.65,4:22.04
https://www.omegatiming.com/File/00011600020201EF0104FFFFFFFFFF01.pdf,Final C,4,3,MEISNER,Catherine,0.77,30.19,1:03.39,1:36.46,2:10.19,2:43.70,3:17.65,3:50.88,4:23.27
https://www.omegatiming.com/File/00011600020201EF0104FFFFFFFFFF01.pdf,Final C,5,1,KARRAS,Sophia,0.79,30.92,1:04.25,1:37.46,2:11.45,2:44.86,3:18.88,3:52.23,4:24.76
https://www.omegatiming.com/File/00011600020201EF0104FFFFFFFFFF01.pdf,Final C,6,2,FOSTER,Mia,0.71,30.95,1:04.55,1:37.85,2:11.65,2:45.43,3:19.66,3:53.29,4:24.79
https://www.omegatiming.com/File/00011600020201EF0104FFFFFFFFFF01.pdf,Final C,7,4,GORMSEN,Lily,0.75,30.18,1:02.57,1:35.89,2:09.80,2:44.22,3:19.24,3:54.52,4:29.55
https://www.omegatiming.com/File/00011600020201EF0104FFFFFFFFFF01.pdf,Final C,8,8,WEGRZYNOWSKA,Ola,0.67,30.78,1:04.28,1:39.04,2:14.22,2:48.97,3:24.03,3:58.41,4:32.10
